Name,Age,Health Index,Family Size,family income
"Paul,",726,0.9485338742785823,52,1290265
"Peter, Dr. Laurence J.,",524,0.9501561449962046,15,252144
"Pearl,",448,0.41396551692171624,8,1467738
"Jackson,",634,0.6204955870524762,31,186248
"Jascha,",998,0.7078930629959276,45,516115
"Francisco,",192,0.3308407325509235,87,529622
"Lessing,",37,0.3077184523773483,77,943361
"Montaigne, Michel de,",443,0.2749481778584699,25,581369
"Judith Miss Manners,",60,0.24278120158324767,12,517512
"Chamfort,",964,0.7429262539375182,61,1790631
"Leo,",1184,0.40366001681947306,31,1076905
"Nat King,",1042,0.44405298322815745,27,1536251
"Lorenz,",795,0.748788821990897,87,1156222
"Carl,",1123,0.7706385987529955,8,1705850
"Hopper,",152,0.12673468256422837,18,1450568
"Novalis,",238,0.42722209276007306,83,485982
"Randall,",511,0.697718288760968,65,1681691
"Paul,",289,0.7731888584143556,50,518389
"Elizabeth I of England,",456,0.05964290724940846,80,1157532
"Austin,",1280,0.37117388789339434,48,1425651
"Judith Miss Manners,",832,0.20977025196442545,81,990236
"Joe,",941,0.5235856362571364,42,405597
"Berra,",1163,0.5890789588576381,58,671477
"James,",241,0.03760042051940504,85,1351423
"Willa,",1023,0.9559706545591374,2,1379795
"Nat King,",830,0.68815714949154,19,1111043
"Corea,",1080,0.09785504570550785,40,1000590
"Frida,",731,0.6727914851409432,2,498299
"Brian,",204,0.03097101433597127,64,1003507
"Abraham,",876,0.3941269113412389,55,992109
"Araya,",935,0.06217895550962793,21,305875
"Aleister,",838,0.7746886860498607,38,1173506
"Owsen, Dan,",645,0.7026288111185112,71,1229695
"Blair,",839,0.7317591852744202,12,298433
"Bobby,",432,0.07666592666691985,57,549418
"Ethan,",557,0.44188954029321115,29,1006829
"Belloc,",1107,0.7318770148659732,11,1234746
"Jr.,",14,0.4841324468804208,74,1392532
"Friedrich,",1041,0.7470918454363392,25,142345
"Monroe, Marilyn,",648,0.9846469160705407,38,86688
"Davey,",1177,0.9349649699464787,67,1252601
"Daniel,",473,0.9933225933162181,1,1527784
"Franti,",101,0.9543936929778231,23,713136
"Cameron,",121,0.4288703818930605,23,1437063
"Blanc,",135,0.41813007793217527,86,1136466
"Frederic,",1268,0.9767266661891243,26,1102986
"Tony,",1102,0.6920420041221609,46,1504026
"Burroughs,",332,0.21551245184176937,12,1431750
"Tim,",634,0.18693546234630287,78,792649
"Gustave,",154,0.2589007931967474,59,1376962
"Rogers, Fred,",858,0.0676572789417288,9,1266368
"Marquis,",658,0.5235628379530265,16,1728972
"Simpson,",1055,0.9643195742122749,73,965389
"Timothy,",717,0.6969981818714018,45,1602838
"Santayana, George,",1216,0.7262151559621989,83,1122255
"de la Rocha,",833,0.09440597885824209,60,1512913
"Dean R.,",916,0.1956877854354171,36,578490
"Beaumont and Fletcher,",1221,0.3909575667484969,87,1284312
"Choate,",1064,0.963550573150552,85,681732
"Kinsey,",592,0.7035820770689881,59,358310
"Friedman,",708,0.8519110320611856,60,333000
"Rudyard,",1283,0.928837972210217,1,1008941
"Stephen,",210,0.9209847905319613,53,729336
"Huxley,",894,0.22338691694796153,86,972414
"Hull,",758,0.8495764067006578,39,267965
"Bryan,",754,0.7906539220989846,34,388147
"Engelke,",1291,0.7918991211354969,80,311454
"Julia,",446,0.9947657053112643,55,1066980
"Jascha,",643,0.8698556889008511,86,510463
"Charles V,",1207,0.9369113578058365,55,1481983
"Kennedy,",154,0.29802357919063227,18,964390
"Banks,",30,0.688678138259497,17,1444689
"Durrell,",185,0.415718096950385,21,657891
"Tom,",1219,0.32235676741230934,75,918313
"Holy Roman Emperor,",525,0.40115217233103795,50,751202
"Quentin,",684,0.49970602331168146,23,979433
"Amory,",46,0.4201532412079839,17,157503
"Hume,",383,0.7365630411490037,50,1671000
"Lindsey,",334,0.9835699464576229,71,536676
"Burton,",684,0.49656035524472686,21,1624460
"William Somerset,",324,0.8541433114839168,4,891577
"Apple,",189,0.4225263842141277,76,1615814
"Bush,",397,0.8517566027185555,11,527572
"Stephen,",510,0.12870202206587888,79,299342
"Karl,",1201,0.8861077028789618,23,1307131
"Bruce,",991,0.5455207475162878,43,175991
"Browning,",732,0.06444973914250585,79,1574841
"Dinah,",555,0.08281882073787727,24,1030944
"Richelieu, Cardinal,",877,0.3572939841761915,50,1452447
"Alexander von,",683,0.6383643364684625,68,1023190
"Brett,",246,0.5524137722063535,56,1144364
"Bryant,",1116,0.527039720696425,7,69782
"Bryant,",184,0.07511480697869155,63,1724136
"Kennedy,",964,0.33958560785092984,23,1680638
"Kurtz,",1156,0.9244425095465039,24,1451160
"Halas,",1205,0.02721025019750134,67,1327725
"Mečys,",905,0.7324210743762584,36,1094043
"Johnny,",229,0.48566653250272585,71,281161
"Julie,",85,0.7621438132413104,43,440290
"Noel,",196,0.5014680103648161,14,857377
"Asimov,",1173,0.24436077410902846,4,300871
"Giordano,",776,0.655932310090371,67,343009
"Rothschild, Baron,",657,0.4454349728902831,18,1056692
"William,",335,0.5879615585752155,0,330282
"LaHaye,",178,0.25861511319069874,68,902975
"Beckett,",646,0.9764011152204164,32,891309
"Jäätteenmäki,",500,0.9271918577236877,25,639417
"Matt,",641,0.38400952297433644,17,460318
"Rockne, Knute,",278,0.3988335589545601,42,788966
"Shintaro,",1258,0.7874536464316102,28,724447
"Nash, Thomas,",142,0.5244479116710875,88,1762485
"Ray, James Arthur,",197,0.9976706346419818,17,1081465
"Henry van,",776,0.832052260150287,52,1746022
"Bagehot,",183,0.46248960494441715,3,1096667
"Rothbard, Murray,",931,0.21696996208963837,73,625181
"DeGeneres,",987,0.28494433586920087,22,1629928
"Tariq,",672,0.9604944766713864,32,120383
"Overbury, Thomas,",488,0.22775377103384042,45,1164898
"Robert,",627,0.6870094031732051,66,1511920
"Berio,",348,0.2675824734793747,81,541950
"Harper,",480,0.7142372499672663,19,74905
"Boorstin,",295,0.8306785690125906,41,1641685
"Doyle,",838,0.5244190595814925,30,185274
"William,",118,0.8552700717542894,27,1558055
"Melville,",283,0.8037017189827905,80,52248
"Jackson,",61,0.008757303586673926,36,1315599
"Shevardnadze,",923,0.24807361503775605,19,1555694
"Channing,",468,0.9747851691635292,61,299807
"George,",3,0.20726645947521494,56,473193
"Cather,",488,0.9765637645036015,48,80992
"Bergman,",404,0.4933102698603664,41,1244465
"Hussein,",1125,0.3392759502789252,19,1593383
"Ehrlich,",437,0.9741296045730935,83,575783
"Fulghum,",83,0.8288808637219254,66,579022
"Ashe,",602,0.29103545739913883,42,1043850
"Barclay,",436,0.488236718117915,1,1316387
"Robert A.,",305,0.529393118726558,73,1685501
"Moore, Alan,",390,0.02909521420566108,67,478768
"Matt,",629,0.4190111695539357,73,1752129
"Ammon,",546,0.46982303964457584,10,1587623
"Alice,",749,0.5251335503036993,40,267357
"Dolphy,",606,0.2557224841745449,88,719261
"Adler,",1055,0.40320550094047136,81,656128
"Burnham,",861,0.08631511704549,70,31411
"Gandhi,",10,0.41475122767982187,33,1717763
"Arthur,",1012,0.5412110134120625,81,353778
"Cherryh,",1071,0.8406379398267045,68,764156
"Denise,",319,0.05320463398995179,70,207829
"Moran, Dylan,",400,0.2357067661976493,25,1513371
"Ernst,",712,0.1444962184419395,4,108881
"John,",673,0.31883824600058264,56,1321120
"Eggers,",1217,0.7968135923081292,23,1299219
"Chesterton,",308,0.969425562356969,4,179997
"Brazauskas,",467,0.973746511569522,13,1669374
"Jueneman,",935,0.2990103300272585,2,95633
"Ratu Naiqama,",503,0.2628165268871484,24,324151
"Arbuthnot,",1141,0.06408724786086606,8,1281613
"Arafat,",386,0.06427642387607269,7,231426
"Gogol,",1061,0.1403782043339542,25,512925
"Casals,",495,0.7141947943990382,10,1269392
"Quarles, Francis,",1204,0.848656009014109,1,1350624
"John Carder,",726,0.10151748664668714,3,1334804
"Farage,",385,0.8270829257573729,84,895246
"Kevin,",1225,0.6424148711917629,6,537502
"Hayes,",974,0.6135090778168141,35,1237009
"Rommel, Erwin,",354,0.8379058874544878,4,319194
"Adams,",727,0.10547738927131656,87,1668120
"Beatrice Stella; ,",1019,0.6825355480520942,44,1303378
"Malraux,",741,0.4438614582686897,45,1076028
"Rosa,",312,0.8806517502554059,3,34380
"Hirsch,",16,0.598719369817283,86,1337151
"O.,",35,0.8734415792604208,37,555079
"Jason,",106,0.048621751027449034,32,1573856
"Jinnah,",1261,0.5629923554799842,19,1678529
"Minow, Newton N.,",972,0.0576190175006952,42,1661634
"Quentin,",32,0.7032276385721344,17,73233
"George,",224,0.8494082512697356,7,451237
"O-Keeffe, Georgia,",497,0.5391191981011912,23,1205618
"Da-Dh,",96,0.19016832196760336,68,1324094
"Cecil,",378,0.6181183502355517,51,650658
"Mountbatten, Louis,",545,0.8648440338897679,29,515011
"Ward,",1067,0.043103159116188006,10,1726061
"Newton, John,",298,0.6673414297877203,82,39986
"Maurice,",1003,0.4912843388267616,40,724783
"Dylan,",996,0.6389248449189769,84,1337016
"Franz,",1109,0.13302369764548172,70,1290964
"Ogi, Adolf,",1153,0.5947436023421417,10,1432726
"Benedict XVI ,",200,0.3153976576680816,37,1695919
"Russell, Rosaland,",214,0.8355422353393139,52,81272
"Samir,",578,0.6967840577291095,40,219624
"Nelson, Hailey Anne,",51,0.6723111914092189,8,708927
"John Maynard,",661,0.23827197862495963,37,586443
"Robert ,",165,0.8154618419482725,76,646873
"Penny,",34,0.08060240133101748,33,789875
"Serrano, Miguel,",616,0.6606530274947076,87,349479
"Pascal, Blaise,",32,0.11876426677135699,7,32467
"Ogilvy, David,",920,0.928347571720172,29,44593
"Boileau-Despreaux,",547,0.15004056439883828,35,446195
"Václav,",1038,0.41990106908148106,29,668113
"Douglas,",828,0.5132464550852894,3,780975
"Gary,",1112,0.08741664747172206,45,1761604
"Pater, Walter,",1002,0.6812925067536661,0,1515474
"Romano, Ray,",555,0.9224710445542236,61,1426352
"Christie,",72,0.9222176475476072,24,798138
"Akinola,",116,0.3249410360056818,63,322501
"Hurston,",437,0.30352307222369224,25,1045160
"Khan,",1266,0.7731716776328589,71,949932
"Mečys,",881,0.4090439845742304,74,592159
"Nick,",873,0.8717635549926448,58,158068
"Samuel,",434,0.5812948632286987,37,1586074
"Milano, Alyssa,",1224,0.6705979162050726,71,356815
"Gemayel,",828,0.5321879514627111,60,738561
"James,",202,0.2795314233085806,44,1392422
"Cortázar,",231,0.19832703797336537,28,931248
"Shankar,",659,0.9112944914694694,85,18662
"Simpson,",1259,0.8780142827815753,7,1436871
"Daley,",553,0.9720312424654037,18,1709427
"Georges,",1013,0.23904153545301832,76,722558
"Ruiz, Don Miguel,",509,0.892459835524663,6,1467083
"Martin,",288,0.8413289401825157,88,205905
"Pompey the Great,",1066,0.7976736712288907,53,1609425
"Ho-Hy,",1290,0.28924687578903907,71,847278
"Gray,",277,0.5843906850284676,81,172324
"Douglas,",898,0.4364422984550611,33,400087
"Stephen,",1273,0.36831057251046495,71,239800
"Ammon,",1276,0.716310295760501,68,1303319
"Minow, Newton N.,",244,0.45645597946668637,0,596423
"Barbauld,",492,0.22568643628837926,12,1306154
"Edward,",1256,0.7806425282152645,26,1038274
"Mike,",366,0.4297903308393848,71,1314204
"Ivo,",525,0.031659243702271134,55,408863
"Burnett,",173,0.20014849478052188,35,78143
"Ray,",354,0.7199584478632214,88,1027520
"José,",1179,0.0898466242509085,79,99997
"Norah,",337,0.25907993132511364,81,1699651
"Perlis, Alan,",109,0.5457104295720546,48,1474269
"George E. P.,",1161,0.5670185681464139,65,41307
"Juyi,",47,0.7105263120183657,0,411826
"Ravuvu, Asesela,",934,0.02668927209519245,80,1159864
"Gerald,",256,0.5151150810714726,57,1510008
"George,",367,0.08481317128182098,0,1299386
"Michael,",221,0.8069457892728006,50,860299
"Holmes,",1199,0.33358219214007445,79,1795824
"Hobbes,",705,0.7821508442830434,7,1404937
"Foster,",511,0.2221548492869455,76,656473
"Austin,",629,0.9920109365545727,40,820226
"Porson, Richard,",334,0.9640162981374863,68,1682670
"Maroulis,",574,0.6414005623372332,53,1246449
"Camilla,",728,0.059332204816718415,4,1647573
"Stephen,",57,0.6651837736462684,37,758449
"Thomas,",123,0.3330104858431854,31,298220
"Thomas,",1270,0.03645822517515418,16,872579
"Conway,",1180,0.7893985519593385,21,1644111
"Adler,",753,0.5020973347738815,63,999439
"Rilke, Rainer Maria,",328,0.8742451231986856,70,888554
"Rachel,",963,0.41535115472787765,53,1291068
"Go,",574,0.6849779670142835,21,1745714
"Jensen,",903,0.5017238327115532,55,1743971
"Goldman,",293,0.45016391178848614,53,475049
"Clinton,",786,0.2487232962997401,55,823138
"Karzai,",1080,0.9524897979942522,16,1072653
"Joseph,",484,0.7101571607797049,67,486412
"Brodsky,",1152,0.5090556293775131,22,126549
"Osama bin Laden,",848,0.006462632951468206,58,630093
"Ratu Sir Penaia,",1076,0.6933319983834105,72,738982
"Eugene,",481,0.21558828537070185,41,1069384
"Jolene,",586,0.7056803124732098,85,292562
"Olson, Ken,",1246,0.9380409399839797,47,1743842
"Herodotus,",1005,0.3036242946448524,49,1105728
"Julia,",457,0.8381505770558599,46,931298
"Bryan,",720,0.9683259473765137,33,1359498
"Beatrice Stella; ,",807,0.13331250702727215,71,598483
"Chapman,",168,0.2054300414309146,12,624109
"Julian ,",614,0.8499339217831223,77,99355
"Clarence,",984,0.44281184537059126,19,507583
"Berger,",638,0.5924239383765816,23,1105745
"Rumsfeld, Donald,",597,0.7801079019038841,58,328231
"Steve,",1098,0.8859259863669842,32,1075170
"Miles,",552,0.23735131628852313,9,96010
"Kinsey,",545,0.5956617657550365,76,1643112
"Julia,",316,0.11101577268258078,2,355411
"Matisse,",992,0.49137007805771415,39,1711643
"Edward,",1072,0.8092957636890774,56,1671667
"Jaffe,",889,0.10693423651205636,22,1761184
"Jay,",193,0.12278629545668451,82,396538
"Graham,",1090,0.5468304339255898,40,763618
"Alberti,",333,0.29772008967112573,49,972809
"Henrik,",1146,0.7428804024545024,66,305272
"Mason,",1156,0.10375107667924677,29,1368305
"Lee,",1035,0.5477257249058638,63,1138487
"Rogers, Fred,",468,0.27583155071242405,66,1202141
"Theodor,",896,0.2708608540144283,71,1292342
"Blood,",696,0.8449457802769882,42,1037984
"John,",985,0.37982323451796174,53,1749370
"Bono,",229,0.0022827325768549622,16,1084684
"Araya,",645,0.6445121649709799,81,231671
"Alcuin,",34,0.08902889048206597,87,936926
"Kruger,",754,0.4801886302966536,56,277161
"Bush,",1233,0.30480526831143406,71,304618
"Holy Roman Emperor,",879,0.3700486849383625,0,1118788
"Long,",759,0.041921903146665995,37,1686807
"Margaret,",648,0.9933568989039726,82,253396
"Francis,",348,0.37207720129205446,30,386636
"Jackson,",426,0.4255840827822318,37,925720
"Jake,",155,0.5538483082686438,38,1179513
"Kazantzakis,",498,0.498983894130155,81,786123
"Hendrix,",872,0.04153734074555815,7,446088
"Kalam,",827,0.42163179882465496,65,348453
"William,",93,0.9651899671240186,31,1281584
"Graeme,",1060,0.8271839388680209,78,1141167
"Buñuel,",575,0.866624357059304,42,1438548
"Elizabeth I of England,",561,0.2185778251697983,77,856992
"John,",113,0.7617837465687929,51,291091
"Baker,",137,0.6917725250467865,3,673100
"Elizabeth,",700,0.7269965852786359,24,211298
"Constantine,",421,0.16266183435640047,2,492874
"Laurell K.,",938,0.4885500564454741,46,555268
"Angelina,",81,0.42072487488639587,68,1501670
"Benjamin,",224,0.9845875031082523,51,844297
"Douglas,",770,0.1415728957226916,61,388225
"Poincaré, Henri,",82,0.6616560686934364,42,933843
"Johnson,",832,0.2257374800229266,8,1587789
"Fran,",25,0.3629434746631913,20,856939
"Harrison,",500,0.6717112004004759,70,172061
"Colton,",153,0.28382705100327565,25,430913
"Dick,",519,0.18922705784142313,85,1040918
"Cromwell,",749,0.0507466070771162,58,1704765
"Eric,",558,0.17575937464268598,12,313498
"Buffett,",171,0.13906874878082542,24,309610
"Zbigniew,",915,0.9295568498383164,69,826065
"Lernoux,",370,0.6823246477248772,77,1396040
"Truman,",614,0.5830290970418078,70,32779
"Sheck,",632,0.6477995492327256,9,264547
"Edsger,",1212,0.6021590620631514,51,723880
"Nat King,",1214,0.3179062492974535,80,134193
"Giuliani,",581,0.6016895372610088,8,1656725
"Rousseau, Jean-Jacques,",1040,0.2533029787096449,42,1317461
"Blair,",948,0.2025541655124773,11,1520493
"Saki,",50,0.8133696808379549,36,1311420
"Sir Richard Francis,",654,0.4588902900686699,41,79532
"Mayweather,",120,0.19459700929872703,1,407708
"Miles,",139,0.8461682309102455,59,1442392
"Oliver Wendell,",680,0.912814166805503,13,1759996
"Francisco,",773,0.27422814587369737,60,1240313
"Werner,",186,0.914658684560558,23,518282
"Russell, Nipsey,",170,0.42395986205520153,68,1240429
"Elijah,",480,0.23263627666005116,72,906102
"Augustine,",333,0.7775058076782777,14,1662519
"Philip James,",544,0.014990737283669842,49,396766
"Crowfoot,",375,0.5941945431224283,75,1141177
"Clifford D.,",186,0.8103501651158335,63,518475
"Tori,",656,0.5990399521558691,20,435231
"Douglas,",1207,0.722789574362392,13,484329
"Daniel,",679,0.2476299098243755,32,198356
"Christian,",733,0.1474300614402272,26,324258
"James,",657,0.26886601170643887,44,606201
"Nelson, Hailey Anne,",95,0.05427974735700847,54,1519978
"Osho ,",372,0.9470087322092009,66,594562
"George,",1024,0.031600392207992156,4,1329732
"Sir Thomas,",487,0.987334772981787,64,1162999
"Kapell,",779,0.5446146125058268,66,1697592
"Mel,",905,0.12345898456695037,38,1000954
"Joanie,",294,0.25380130520370914,25,270941
"Curtis,",200,0.6064445523957077,29,19819
"Brooks,",486,0.9150281296263063,27,300944
"Greeley,",909,0.7808658484345226,80,276550
"Ashlag,",296,0.3430721439444441,75,41656
"Evan,",1083,0.5115799723013722,20,976060
"Rascoe, Burton,",678,0.32165947952799623,29,802848
"Dalai Lama,",907,0.23395246537678227,22,1554553
"Giacomo ,",681,0.35680132609790205,21,1457931
"Vladimir,",1216,0.950586525806462,71,1414025
"Hart,",419,0.3524075955189523,4,617087
"Brown,",881,0.034944948956828426,13,1287532
"Smedley,",8,0.5033823480285189,70,149187
"Barbara,",1087,0.7768081213749021,79,254289
"Cohen,",384,0.06474027167177843,77,889861
"Harry,",1249,0.9516986745059665,8,515842
"Vernon,",1231,0.6777462590207847,51,104431
"Cortázar,",255,0.023010939406979736,72,1224342
"Darrow,",106,0.48202633097427916,13,586711
"Saint-Exupéry, Antoine de,",1177,0.5836384271669146,41,117554
"Andrew,",722,0.5867890782575196,6,1280869
"Graham,",361,0.10690777518396988,27,103522
"Gardel,",51,0.2656590491315022,75,653506
"Vincent Actor,",342,0.6572266015565844,52,410270
"Lyndon,",383,0.9576121973726062,40,1061909
"Marilyn,",1016,0.057930168708205776,70,459098
"Stephen,",753,0.12934927596378953,18,1609125
"Carlin,",364,0.3419837418388648,76,29076
"Kierkegaard,",919,0.6647422904525871,78,11679
"Fellini,",144,0.6765225977584887,64,1140331
"Philip James,",38,0.851090997047322,30,943540
"Cochran,",308,0.5277578041099675,28,1727223
"Burns,",1116,0.8033031285062009,42,1061031
"Kronrod,",1155,0.823380222903772,1,1336516
"Bentsen,",1247,0.6035798976716495,72,263097
"Madonna see Ciccone,",739,0.5210220806342486,40,361483
"Men, Alexander,",893,0.3968576262200336,49,417962
"Alan,",1039,0.37557529369170517,60,371262
"Jackson,",707,0.6292329398498696,64,374033
"Loo,",940,0.2994273023905363,69,147793
"Eggers,",118,0.5060207991476804,43,929993
"Todd,",706,0.3613503060555674,71,1690827
"McClung,",718,0.976214986818564,62,1509880
"Nicholas,",1154,0.49455783189114566,73,1013747
"Carrie,",979,0.7253045861403336,73,649675
"Garland,",585,0.36924363186758236,71,1021135
"Schultz, Charles M.,",1300,0.20865474443548182,59,376884
"Mike,",871,0.23438139134583347,2,818267
"Estefan,",980,0.5302546249117241,55,1247347
"Nicholas,",1118,0.14277754930534303,5,1287885
"Walter,",603,0.06996151777632342,43,515090
"Abba,",464,0.3942420002853001,56,1478421
"Au,",879,0.3272747138888171,58,770678
"Brutus,",984,0.8204454622749241,74,109142
"Julia,",385,0.6232476001715898,70,347522
"London,",881,0.48997678097523956,32,286053
"Karl,",998,0.024907077452268056,4,1063252
"Melville,",49,0.3277375751962964,53,1347244
"Hennessey,",829,0.7866440281958711,29,1705955
"William,",264,0.5961149938133536,74,1168489
"Dy,",98,0.9593346269152959,76,1605970
"Robert,",40,0.3046380181505942,56,999534
"Andrew Dice,",1257,0.7656655445636131,54,1658305
"Corey,",1057,0.36911334329360346,71,598952
"Omar,",1272,0.10173940313013474,2,1076555
"Roy,",626,0.8631298221587554,49,913885
"Singer,",760,0.7472437186713016,40,1541494
"Carrel,",673,0.441429165307447,84,1403150
"Jean-Louis,",905,0.8280869638080722,86,703880
"Art,",1211,0.38686216456713296,10,856486
"Daniels,",1067,0.8923738816474024,62,233631
"Kilroy-Silk,",1221,0.08176224960695322,72,1534410
"Matthews,",909,0.8743541891269347,43,291284
"Chief,",154,0.6887974831021267,45,415551
"John Collins,",731,0.8700198620313639,9,157613
"Gwendolyn,",847,0.13314654765997513,44,295298
"Ammon,",172,0.9647478674011676,9,1508219
"Hicks,",1002,0.6816536076822672,77,457704
"Perger, Andreas Paolo,",529,0.2177139791627496,83,338890
"Pauli, Wolfgang,",42,0.08626429203746944,65,1183539
"Coltrane,",1012,0.31313303280706517,81,107023
"Kalam,",900,0.8450456731540351,33,830577
"Jose,",337,0.9186555002994807,19,1319902
"Doris,",37,0.11311281727362199,88,1515924
"Eric,",304,0.7047676170318043,82,1676603
"Kyle,",1077,0.9697546854727345,25,1722276
"Stanislaw,",1093,0.6021462936309623,4,1221216
"Hilary,",758,0.9245321072139651,65,118965
"Henry,",1101,0.6334517157490511,84,1233247
"Walter,",477,0.311986750540831,61,269094
"Jr.,",929,0.9082365273594863,85,1625087
"Anneli,",503,0.7424775916113773,65,231324
"Agnew,",979,0.6842531978300348,26,831747
"Alexander,",283,0.9222097588902911,52,339590
"Paul,",1070,0.6489485748378667,46,535021
"Flynt,",1280,0.7670214370689338,31,1141804
"Brando,",733,0.2462153655574283,7,771480
"Mečys,",842,0.9620833742089964,56,126605
"Gephardt,",407,0.5883896252746351,44,1371725
"Piaget, Jean,",434,0.7041958742417317,28,1624335
"McGoohan,",230,0.6189278577423846,67,185019
"Warren,",693,0.6896902726920238,51,746349
"Lane,",653,0.29246142058684,32,518669
"Glenn,",1118,0.44850805986589604,3,1478300
"Roosevelt, Theodore,",1173,0.6476994720028278,35,1306262
"John,",676,0.5670941319912711,22,1095373
"Shelley,",726,0.8932807590698901,28,1659482
"Jolie,",1293,0.2895010367062303,61,864048
"Charles Evans,",374,0.5940336893404684,73,1527144
"Gallup,",940,0.6648584021302534,36,1475950
"Rothschild, Baron,",427,0.4928129520367476,56,584372
"Cohen,",561,0.9843119428960088,77,1122297
"Harvey,",997,0.5755771705339078,38,1284504
"Dag,",91,0.10019590119886845,68,1226701
"Malcolm,",727,0.05646263498419768,77,951113
"Quayle, Dan,",751,0.6842637614327107,26,1285311
"Simpson,",567,0.5510466622729299,25,335234
"Alberti,",1076,0.2062756237724378,85,624204
"Allais,",1072,0.7219664027967148,1,987623
"Butler,",528,0.7161342332564176,50,988004
"PrincessRoyaloftheUnitedKingdom,",1299,0.4312313728892091,41,890333
"Longfellow,",93,0.5065232564150464,83,1760513
"David,",559,0.07430067479674429,50,1425395
"Seldes, George,",332,0.1753015385120863,21,15598
"Rickover, Hyman G.,",1064,0.07138828130171981,58,855582
"John,",181,0.05056651403304535,51,1347376
"Broun,",903,0.6681122351268369,24,1643389
"Ali,",808,0.6583880823104761,7,1461681
"AhKoy,",361,0.011784357340689278,30,1090692
"Keith,",38,0.9774536070414357,45,1656958
"Dalai Lama,",1280,0.9693304524998051,45,1769468
"James,",1,0.9062203223373518,46,653325
"Lernoux,",954,0.5873909573976303,26,1585097
"Anderson,",557,0.8504022465390823,28,1091455
"George,",379,0.1952439490162987,74,691791
"Eugene,",1117,0.6110937303932289,29,1117484
"Akinola,",790,0.6253518940097617,88,773994
"Roger,",271,0.9412269389119557,84,1360502
"Ben,",337,0.0653888746842578,88,907363
"Caesar,",1206,0.1044308995783717,3,1762368
"Lao Tzu,",123,0.37223995969105717,5,162982
"LeMay,",642,0.22874794922250086,9,1022310
"Nijinsky, Vaslav,",800,0.06970197150382129,42,1191368
"Gwendolyn,",32,0.2882133104519904,88,202020
"Pierre-Simon,",1216,0.3772906844996474,40,532154
"Cyril,",317,0.1802451113550314,83,1107720
"Addams,",870,0.20423846493639652,13,1281972
"Cabell,",29,0.6776391488770827,48,238733
"Devine,",523,0.4572926378264305,29,1633009
"Ferguson,",1054,0.9051929088879987,39,1487806
"Judd,",1040,0.6460369910387527,3,1391257
"Marvell,",413,0.3521469906471435,37,633738
"Baez,",44,0.9955201840253906,28,1443395
"Clay,",43,0.3934544106091471,31,1227736
"Adams,",556,0.5611256806673945,77,1500607
"Dolphy,",1016,0.4669399914757092,59,567551
"Daley,",1208,0.3840273313230208,26,266699
"James A.,",1207,0.054267276811447385,87,1476493
"Thomas,",1120,0.3335841358038726,1,81119
"Barclay,",835,0.21640842834618756,77,349117
"Judith Miss Manners,",261,0.190773090723927,71,1614657
"Al-Hallaj,",674,0.31342823093946814,42,496031
"Heilbrun,",1019,0.4915833751691011,71,251004
"Zack,",406,0.5491436600251568,83,274945
"Anke,",536,0.5357310539757968,70,758613
"Victor,",609,0.6026667636474993,43,515409
"Shirley,",991,0.5662776260097152,42,1716135
"Rumbold, Richard,",557,0.043806007521094203,41,1010371
"Brian,",639,0.30030789817209425,52,493147
"Butler Sloss,",870,0.14893895715897632,76,1669797
"Johnson,",178,0.730576932779641,33,1598895
"Mead,",659,0.3567340251828026,87,1331529
"Edwards,",1121,0.8955066995747428,58,755623
"Guevara,",891,0.8319003873172857,22,598560
"George W.,",946,0.3658419640140067,77,240253
"Jones,",209,0.5488157964270008,8,237201
"Kennedy,",121,0.8277013234639863,0,11003
"Anatole,",420,0.31231285267099496,50,1706396
"Kapell,",1064,0.11573311945469444,52,1046852
"Edward V.,",217,0.1848634373576692,63,1600120
"Alfred,",918,0.44279366396678776,4,1043723
"Hung,",421,0.3133513230860342,51,1552759
"Curie,",220,0.5696384068160518,43,136576
"Peter,",555,0.4898032613917864,16,803018
"Lyons,",658,0.7579246142779681,81,981504
"Newton, John,",932,0.18216889942131786,41,264176
"Alfred,",15,0.5985734643680661,82,1348281
"Ra-Ri,",198,0.0453703325531396,36,768076
"DiCaprio,",1065,0.331084258455145,76,422553
"Fawkes,",1152,0.034743106193173,83,383545
"Robert,",885,0.8451665817050851,51,67241
"Owens, Jesse,",104,0.6628063650705107,54,91791
"Andric,",63,0.3579195156859608,32,653370
"Castro,",1121,0.9178474721868257,42,1111048
"Marie Antoinette,",711,0.9782303601890276,22,613175
"Niels,",747,0.3537186706669736,44,773408
"Alberto,",625,0.5506816745740691,3,579471
"Catman,",138,0.800996872680259,8,333211
"Zachary,",746,0.16866711119643785,24,497007
"Araya,",414,0.923700092202977,0,16326
"Jonson,",592,0.27837782481427487,74,273860
"Johnnie,",317,0.8158868416708809,30,528840
"L. Ron,",476,0.7666945821655031,53,113902
"Genet,",656,0.373556562054444,16,777034
"Sallust,",556,0.17609493860550296,60,1546089
"Browning,",1191,0.1034358543668753,8,1189443
"Nicolaus,",893,0.09246930884836624,31,847841
"Ann,",465,0.48063986949666837,33,1538096
"Edmund,",544,0.6083989905981629,5,54318
"Philip James,",1287,0.8350874797506173,70,1299425
"Eric,",176,0.16720707593386264,29,391188
"Aleister,",742,0.871721262260446,6,656270
"Susan ,",1228,0.4312512417599339,32,1060666
"Jillette,",214,0.6024839876830628,42,806713
"Brodsky,",262,0.9537058498848251,49,1557871
